GOBPID	Pvalue	BHPvalue	OddsRatio	ExpCount	Count	Size	Term	Genes
GO:0070125	0.00157170477422632	0.253700237424327	4.47849096912022	1.70526938142044	7	83	mitochondrial translational elongation	MRPL3, MRPL55, MRPS16, AURKAIP1, MRPS12, MRPL17, MRPS34
GO:0001522	0.00164493919526995	0.253700237424327	16.0533333333333	0.246544970807775	3	12	pseudouridine synthesis	TRUB2, PUS7L, RPUSD4
GO:0046483	0.00177856838568738	0.254716400950228	1.8148560300459	21.9351740696279	36	1142	heterocycle metabolic process	CHAF1A, ADAR, SYNCRIP, SMC2, WDR4, YIF1A, TOPBP1, APOA1BP, WAPAL, RRP1B, FRG1, TRUB2, NDUFA7, CWC15, SIRT6, NSMCE4A, RFWD3, PDGFC, CCBL2, PTBP1, BAK1, PWP2, UBL5, SHC1, NOL6, PALB2, RPP21, TARS2, PUS7L, RPAIN, THOC3, MCM8, BUD13, RPUSD4, EFTUD2, DCLRE1A
GO:0034641	0.00239149093065064	0.299826965020453	1.43786383194128	92.4739583333333	115	4505	cellular nitrogen compound metabolic process	CHAF1A, ADAR, HAX1, SYNCRIP, SMC2, ATP5L, PHTF1, WDR4, YIF1A, PAPOLA, RNPS1, TOPBP1, WBSCR22, ZNF526, APOA1BP, PARP1, CSTF2, SAMD11, DAP, FOXJ3, ATF6, FOXJ1, NCOA6, WAPAL, RRP1B, PHF3, SUZ12, NUP62, FRG1, BRMS1, ZBTB20, HIBCH, CKAP2, TRUB2, ACAD8, COMMD5, GTF2E1, H3F3A, APBB1, ZKSCAN2, FOXK2, FOXO4, MOV10, NCBP1, NDUFA7, NEDD4, CNOT3, ZNF771, CWC15, SIRT6, NLK, NUP54, PLK1, PMM2, POLA1, TERF2IP, PRR13, NSMCE4A, GON4L, RFWD3, LGR4, PRKCA, MAPK13, PDGFC, CTNNBIP1, PTBP1, HACE1, NCOA5, BAK1, PWP2, UBL5, SIGIRR, TRIM27, RPL4, RPL27, RPL32, SFPQ, SHC1, NOL6, SLC9A1, HLTF, SUPT4H1, BTG1, TLE3, TRAF2, UBE2I, UROD, ZNF175, PALB2, ZNF668, ZNF672, RPP21, TARS2, PUS7L, RPAIN, THOC3, PCGF5, MCM8, SMARCA5, BUD13, RPUSD4, NFATC2IP, KHSRP, RFXANK, RIPK2, ZNF628, BTAF1, ZNF764, MED14, ZNF561, EFTUD2, NUP155, NUP93, DCLRE1A, THRAP3
GO:0006574	0.0024556353573318	0.299826965020453	48.0108695652174	0.0821816569359249	2	4	valine catabolic process	HIBCH, ACAD8
GO:0044033	0.00254217376825322	0.299826965020453	2.89430550521526	4.0474466040943	11	197	multi-organism metabolic process	NUP62, NCBP1, VPS28, NUP54, TRIM27, RPL4, RPL27, RPL32, SUPT4H1, NUP155, NUP93
GO:0006725	0.00278254748499189	0.309944872633819	1.42093143905031	95.5087459235102	118	4652	cellular aromatic compound metabolic process	CHAF1A, ADAR, HAX1, SYNCRIP, SMC2, ATP5L, PHTF1, WDR4, YIF1A, PAPOLA, RNPS1, TOPBP1, WBSCR22, ZNF526, APOA1BP, PARP1, CSTF2, SAMD11, DAP, FOXJ3, ATF6, FOXJ1, NCOA6, WAPAL, RRP1B, PHF3, SUZ12, NUP62, FRG1, BRMS1, ZBTB20, CKAP2, TRUB2, ACAD8, COMMD5, GTF2E1, H3F3A, APBB1, ZKSCAN2, FOXK2, FOXO4, MOV10, NCBP1, NDUFA7, ATIC, NEDD4, CNOT3, NTHL1, ZNF771, CWC15, SIRT6, NLK, NUP54, PLK1, PMM2, POLA1, TERF2IP, PRR13, NSMCE4A, GON4L, RFWD3, LGR4, PRKCA, MAPK13, PDGFC, CTNNBIP1, PTBP1, HACE1, NCOA5, BAK1, PWP2, UBL5, SIGIRR, TRIM27, PPCDC, RPL4, RPL27, RPL32, RRM1, SFPQ, SHC1, NOL6, SLC9A1, HLTF, SUPT4H1, BTG1, TLE3, TRAF2, UBE2I, UROD, ZNF175, PALB2, ZNF668, ZNF672, RPP21, TARS2, PUS7L, RPAIN, THOC3, PCGF5, MCM8, SMARCA5, BUD13, RPUSD4, NFATC2IP, KHSRP, RFXANK, RIPK2, ZNF628, BTAF1, ZNF764, MED14, ZNF561, EFTUD2, NUP155, NUP93, DCLRE1A, THRAP3
GO:0000398	0.00307234535998008	0.324213286671582	3.52345013477089	2.43442074756632	8	120	mRNA splicing, via spliceosome	SYNCRIP, PAPOLA, CSTF2, FRG1, CWC15, UBL5, BUD13, EFTUD2
GO:0035562	0.00403724885788177	0.396264982944187	32.0048309178744	0.102727071169906	2	5	negative regulation of chromatin binding	WAPAL, BTAF1
GO:1901576	0.00415040630515109	0.396264982944187	1.83327502701526	16.6191335740072	28	837	organic substance biosynthetic process	CHAF1A, SYNCRIP, MRPL3, MRPL55, WAPAL, ZDHHC20, ZDHHC5, FGF21, EIF6, CAPRIN1, NEU1, MRPS16, SIRT6, MTRF1L, AURKAIP1, GALNT10, EDEM2, PDGFC, HHATL, MRPS12, MRPL17, DNAJC1, SHC1, MRPS34, TARS2, RPAIN, MCM8, EIF3F
GO:0044419	0.0046989626972105	0.428246373086684	1.907219704799	12.7735045926368	23	622	interspecies interaction between organisms	ADAR, SYNCRIP, AP2S1, AP2B1, WAPAL, NUP62, GTF2E1, NCBP1, F11R, VPS28, NUP54, POLA1, TRIM27, RPL4, RPL27, RPL32, STAU1, SUPT4H1, UBE2I, NLRX1, THOC3, NUP155, NUP93
GO:0006891	0.00497849061822007	0.433994508240489	6.4345498783455	0.698544083955362	4	34	intra-Golgi vesicle-mediated transport	COPE, COG2, RAB6A, COPB2
GO:0033211	0.00597392441627736	0.465484689261486	24.0018115942029	0.123272485403887	2	6	adiponectin-activated signaling pathway	SLC27A1, ADIPOR1
GO:0006369	0.0061242937398102	0.465484689261486	6.03147810218978	0.739634912423324	4	36	termination of RNA polymerase II transcription	PAPOLA, RNPS1, CSTF2, NCBP1
GO:0090304	0.00628578542433537	0.465484689261486	1.43103481236498	62.2240618101545	80	3157	nucleic acid metabolic process	ADAR, HAX1, SYNCRIP, PHTF1, WDR4, PAPOLA, RNPS1, WBSCR22, ZNF526, SAMD11, DAP, FOXJ3, ATF6, FOXJ1, RRP1B, PHF3, SUZ12, NUP62, FRG1, BRMS1, ZBTB20, CKAP2, TRUB2, ACAD8, COMMD5, GTF2E1, ZKSCAN2, FOXK2, FOXO4, NEDD4, CNOT3, ZNF771, CWC15, NLK, NUP54, PLK1, PRR13, GON4L, LGR4, MAPK13, CTNNBIP1, PTBP1, HACE1, NCOA5, PWP2, UBL5, SIGIRR, TRIM27, RPL4, RPL27, RPL32, NOL6, SLC9A1, SUPT4H1, BTG1, TLE3, TRAF2, UBE2I, ZNF175, ZNF668, ZNF672, TARS2, PUS7L, THOC3, PCGF5, BUD13, RPUSD4, NFATC2IP, KHSRP, RFXANK, RIPK2, ZNF628, BTAF1, ZNF764, MED14, ZNF561, EFTUD2, NUP155, NUP93, THRAP3
GO:0010827	0.00638485455664993	0.465484689261486	3.87588235294118	1.66417855295248	6	81	regulation of glucose transport	NUP62, FGF21, NUP54, PRKCA, NUP155, NUP93
GO:0000381	0.00651488358581098	0.465484689261486	9.02522727272727	0.390362870445643	3	19	regulation of alternative mRNA splicing, via spliceosome	RNPS1, PTBP1, THRAP3
GO:0006605	0.00684239264272866	0.465484689261486	3.05414338080644	2.78161972368521	8	137	protein targeting	ADAR, NEDD4, VPS28, NUP54, IPO9, RPAIN, NUP155, NUP93
GO:0019083	0.0069857857921573	0.465484689261486	3.35045361428153	2.2268033578486	7	109	viral transcription	NUP62, NUP54, RPL4, RPL27, RPL32, NUP155, NUP93
GO:0070534	0.00743306963232815	0.465484689261486	5.67582653499356	0.780725740891287	4	38	protein K63-linked ubiquitination	NEDD4, TRIM27, UBE2O, TRAF2
GO:0071822	0.00811890501090908	0.465484689261486	2.25888354724415	6.06992554224668	13	300	protein complex subunit organization	DCTN6, MRPL3, MRPL55, CKAP2, MRPS16, MTRF1L, AURKAIP1, RPL4, RPL27, RPL32, MRPS12, MRPL17, MRPS34
GO:0034351	0.00825050980391653	0.465484689261486	19.2	0.143817899637869	2	7	negative regulation of glial cell apoptotic process	PRKCA, TRAF2
GO:0019058	0.00864069712682997	0.465484689261486	3.20908993994528	2.31812019882512	7	114	viral life cycle	NUP62, NUP54, RPL4, RPL27, RPL32, NUP155, NUP93
GO:1901360	0.00941397576288665	0.465484689261486	1.62133617160635	23.4536971295263	35	1217	organic cyclic compound metabolic process	CHAF1A, ADAR, SYNCRIP, SMC2, WDR4, YIF1A, TOPBP1, APOA1BP, WAPAL, RRP1B, FRG1, TRUB2, NDUFA7, CWC15, SIRT6, NSMCE4A, RFWD3, PDGFC, PTBP1, BAK1, PWP2, UBL5, SHC1, NOL6, PALB2, RPP21, TARS2, PUS7L, RPAIN, THOC3, MCM8, BUD13, RPUSD4, EFTUD2, DCLRE1A
GO:0006406	0.00951757812660258	0.465484689261486	5.24801271860095	0.837168010653251	4	41	mRNA export from nucleus	RNPS1, NCBP1, BUD13, NUP155
GO:0042059	0.010574771803013	0.465484689261486	5.07683442182098	0.862907397827212	4	42	negative regulation of epidermal growth factor receptor signaling pathway	AP2S1, AP2B1, NUP62, PTPRJ
GO:0018345	0.0112094720444575	0.465484689261486	7.218	0.472544527381568	3	23	protein palmitoylation	ZDHHC20, ZDHHC5, HHATL
GO:0000028	0.0137651328110655	0.465484689261486	13.712215320911	0.184908728105831	2	9	ribosomal small subunit assembly	ERAL1, PWP2
GO:0048025	0.0137651328110655	0.465484689261486	13.712215320911	0.184908728105831	2	9	negative regulation of mRNA splicing, via spliceosome	RNPS1, PTBP1
GO:0000281	0.0141262985223344	0.465484689261486	6.56082644628099	0.513635355849531	3	25	mitotic cytokinesis	STAMBP, CKAP2, PLK1
GO:0048199	0.0141262985223344	0.465484689261486	6.56082644628099	0.513635355849531	3	25	vesicle targeting, to, from or within Golgi	COPE, KLHL12, COPB2
GO:0051930	0.0141262985223344	0.465484689261486	6.56082644628099	0.513635355849531	3	25	regulation of sensory perception of pain	KCNJ10, SLC9A1, NPFF
GO:1901184	0.0152764794101174	0.465484689261486	3.65939615939616	1.45872441061267	5	71	regulation of ERBB signaling pathway	AP2S1, AP2B1, NUP62, PTPRJ, SHC1
GO:0051649	0.0154343363756343	0.465484689261486	1.4242122798105	40.5538496105452	54	1969	establishment of localization in cell	DNM1L, ADAR, HAX1, ATP5L, SLMO1, RAB10, RNPS1, AP2S1, GRPEL2, PARP1, CSE1L, PRIMA1, ADRBK1, AP2B1, COG2, XPO6, NUP62, MTCH2, GFER, HADH, EIF6, MTX1, NCBP1, NEDD4, VPS28, PDZD11, NUP54, LGR4, IPO9, PRKCA, RAB40C, BAK1, RAB6A, UBL5, BCL2L1, TRIM27, RPL4, RPL27, RPL32, UBE2O, DNAJC1, NOL6, SLC9A1, TRAF2, ALMS1, DYNC2H1, SNX27, RPAIN, THOC3, BUD13, NPFF, NUP155, NUP93, DOPEY2
GO:0006901	0.0168056065770531	0.465484689261486	12.0629562043796	0.204368752313958	2	10	vesicle coating	COPE, COPB2
GO:0006310	0.0189248342983038	0.465484689261486	2.36334773435145	3.98581036139236	9	194	DNA recombination	NCOA6, SIRT6, POLA1, TERF2IP, NSMCE4A, SFPQ, PALB2, RPAIN, MCM8
GO:0032781	0.0192352815113323	0.465484689261486	5.77221818181818	0.575271598551474	3	28	positive regulation of ATPase activity	ATP1B2, DNAJC10, DNAJC1
GO:0032984	0.0195303597998269	0.465484689261486	2.06009742666525	6.08144261325844	12	296	macromolecular complex disassembly	MRPL3, MRPL55, CKAP2, MRPS16, MTRF1L, AURKAIP1, RPL4, RPL27, RPL32, MRPS12, MRPL17, MRPS34
GO:0009889	0.0196941287567155	0.465484689261486	1.40222965728385	42.0982845777741	55	2000	regulation of biosynthetic process	SYNCRIP, PHTF1, WBSCR22, ZNF526, SAMD11, DAP, FOXJ3, WAPAL, SUZ12, BRMS1, ZBTB20, ACAD8, COMMD5, GSTP1, GTF2E1, H3F3A, ZKSCAN2, CAPRIN1, MOV10, NEDD4, CNOT3, ZNF771, NLK, PLK1, POLA1, TERF2IP, PRR13, GON4L, MAPK13, CTNNBIP1, SDHAF3, HHATL, HACE1, NCOA5, SIGIRR, TRIM27, UBE2O, SFPQ, DNAJC1, HLTF, BTG1, TLE3, TRAF2, UBE2I, ZNF175, ZNF668, ZNF672, PCGF5, SMARCA5, KHSRP, EIF3F, ZNF628, BTAF1, ZNF764, ZNF561
GO:0032642	0.0204384608428287	0.465484689261486	10.6723232323232	0.22582079596828	2	11	regulation of chemokine production	GSTP1, SIGIRR
GO:0072009	0.0204676627518262	0.465484689261486	10.6642335766423	0.225993747208575	2	11	nephron epithelium development	FOXJ1, NPHS1
GO:0006768	0.0204690503284687	0.465484689261486	10.6634460547504	0.225999556573794	2	11	biotin metabolic process	HLCS, PDZD11
GO:0006890	0.0231358709517164	0.515415791757681	5.34383838383838	0.616362427019437	3	30	retrograde vesicle-mediated transport, Golgi to ER	COPE, RAB6A, COPB2
GO:0060081	0.0241078953387067	0.516903345457366	9.624	0.24585798816568	2	12	membrane hyperpolarization	KCNJ10, KCNQ3
GO:0015939	0.0242338725551085	0.516903345457366	9.5963768115942	0.246544970807775	2	12	pantothenate metabolic process	PDZD11, PPCDC
GO:0030011	0.0242338725551085	0.516903345457366	9.5963768115942	0.246544970807775	2	12	maintenance of cell polarity	PDZD11, SLC9A1
GO:0048205	0.0242338725551085	0.516903345457366	9.5963768115942	0.246544970807775	2	12	COPI coating of Golgi vesicle	COPE, COPB2
GO:0071840	0.0250651296480431	0.529006157308699	1.34070438301903	60.3424231964101	74	3014	cellular component organization or biogenesis	PAK4, SMC2, SLMO1, DCTN6, RAB10, MRPL3, COPE, MRPL55, GRPEL2, PARP1, AP2B1, DPP6, LHFPL5, COG2, WAPAL, SUZ12, NUP62, MTCH2, BRMS1, GORASP2, CKAP2, GFER, HLCS, APBB1, KCNQ3, CAPRIN1, MTX1, NEDD4, NTHL1, CISD2, MRPS16, ADIPOR1, VPS28, PDZD11, SIRT6, NUP54, POLA1, TERF2IP, MTRF1L, AURKAIP1, RFWD3, PSENEN, NDRG3, HACE1, SEMA6A, RAB40C, BAK1, UBL5, BCL2L1, RPL4, RPL27, RPL32, MRPS12, MRPL17, SFPQ, ROBO3, SHC1, HLTF, MRPS34, SRMS, SUPT4H1, BTG1, UBE2I, DSN1, TARS2, ATAD1, COPB2, HMGN3, MAD2L1BP, NUP155, FEZ2, DCLRE1A, CDC25B, DOPEY2
GO:0006351	0.0257336404250477	0.537457802627299	3.17384370015949	1.66936090225564	5	83	transcription, DNA-templated	PAPOLA, RNPS1, CSTF2, PHF3, NCBP1
GO:0051098	0.0281249324631814	0.540024864052207	8.74672928547467	0.266421439831844	2	13	regulation of binding	WAPAL, BTAF1
GO:0006883	0.0282571024132117	0.540024864052207	8.72332015810277	0.267090385041756	2	13	cellular sodium ion homeostasis	ATP1B2, SLC9A1
GO:0010569	0.0282571024132117	0.540024864052207	8.72332015810277	0.267090385041756	2	13	regulation of double-strand break repair via homologous recombination	SIRT6, TERF2IP
GO:0071168	0.0282571024132117	0.540024864052207	8.72332015810277	0.267090385041756	2	13	protein localization to chromatin	WAPAL, PLK1
GO:0097284	0.0282571024132117	0.540024864052207	8.72332015810277	0.267090385041756	2	13	hepatocyte apoptotic process	MTCH2, BCL2L1
GO:0042402	0.0325266129864785	0.540024864052207	7.9957729468599	0.287635799275737	2	14	cellular biogenic amine catabolic process	SAT2, CCBL2
GO:0042921	0.0325266129864785	0.540024864052207	7.9957729468599	0.287635799275737	2	14	glucocorticoid receptor signaling pathway	NCOA6, NEDD4
GO:0048194	0.0325266129864785	0.540024864052207	7.9957729468599	0.287635799275737	2	14	Golgi vesicle budding	COPE, COPB2
GO:0043933	0.0340752751494975	0.540024864052207	1.69234774933804	10.479926855623	17	532	macromolecular complex subunit organization	ADAR, WBSCR22, SUZ12, BRMS1, ERAL1, HLCS, APBB1, EIF6, NCBP1, SIRT6, PRKCA, PWP2, SFPQ, HLTF, SUPT4H1, EIF3F, HMGN3
GO:0006379	0.0367926017678402	0.540024864052207	7.40699300699301	0.30709534368071	2	15	mRNA cleavage	CSTF2, NCBP1
GO:0010613	0.0370306634585836	0.540024864052207	7.38015607580825	0.308181213509718	2	15	positive regulation of cardiac muscle hypertrophy	PRKCA, SLC9A1
GO:0008645	0.0373502507547207	0.540024864052207	2.54237616099071	2.46544970807775	6	120	hexose transport	NUP62, FGF21, NUP54, PRKCA, NUP155, NUP93
GO:0006323	0.0386420259838996	0.540024864052207	2.31888490117778	3.14344837779913	7	153	DNA packaging	CHAF1A, SMC2, WAPAL, H3F3A, CENPP, TSPYL1, SMARCA5
GO:1903146	0.0386511872569002	0.540024864052207	2.52007672634271	2.48599512231173	6	121	regulation of mitochondrion degradation	DNM1L, HAX1, NTHL1, RFWD3, MAP1LC3B, NUP93
GO:0044267	0.039471775130785	0.540024864052207	1.63904923599321	11.5028768699655	18	588	cellular protein metabolic process	SYNCRIP, MRPL3, MRPL55, GFER, EIF6, CAPRIN1, MTX1, NCBP1, CNOT3, MRPS16, MTRF1L, RPL4, RPL27, RPL32, MRPS12, MRPL17, MRPS34, TARS2
GO:0008643	0.0409873202650858	0.540655112707217	2.2871995611848	3.18453920626709	7	155	carbohydrate transport	NUP62, FGF21, NUP54, PRKCA, SLC35A2, NUP155, NUP93
GO:0072311	0.0417578884604864	0.547219387995262	6.85248447204969	0.3287266277437	2	16	glomerular epithelial cell differentiation	FOXJ1, NPHS1
GO:0006987	0.0444959392107895	0.579314013750864	3.15711379681704	1.33545192520878	4	65	activation of signaling protein activity involved in unfolded protein response	YIF1A, ATF6, BAK1, SHC1
GO:0045936	0.0455096882087593	0.582320444290858	1.75226643162931	7.68303174132305	13	374	negative regulation of phosphate metabolic process	ADAR, LEMD2, RRP1B, RIMBP2, NUP62, GSTP1, SLC27A1, PLK1, DNAJC10, BAK1, PTPRJ, TRIM27, ZCCHC9
GO:0043412	0.0458460732933718	0.582320444290858	1.29331810394061	53.4115523465704	65	2640	macromolecule modification	PAK4, HAX1, STAMBP, RRH, YIF1A, ATE1, ASB7, PARP1, ADRBK1, COG2, ATF6, NUP62, ZDHHC20, BRMS1, ZDHHC5, WSB1, GSTP1, UBQLN1, HLCS, APBB1, SLC27A1, NEDD4, NEU1, NTHL1, ROR1, VPS28, SIRT6, NLK, PHKB, PHKG2, PLK1, PMM2, TERF2IP, DNAJC10, RFWD3, GALNT10, EDEM2, PRKCA, MAPK13, PDGFC, HHATL, HACE1, RAB40C, BAK1, PTPRJ, PXN, UBL5, KLHL12, TRIM27, UBE2O, SFPQ, SHC1, HLTF, SRMS, TGM3, TRAF2, UBE2I, OTUB2, USP32, EIF3F, RIPK2, NFS1, TBRG4, PPT2, CDC25B
GO:0050684	0.0466321830848029	0.582320444290858	3.10595714622086	1.35599733944276	4	66	regulation of mRNA processing	RNPS1, NCBP1, PTBP1, THRAP3
GO:0070584	0.0466972876899995	0.582320444290858	6.3951690821256	0.349272041977681	2	17	mitochondrion morphogenesis	DNM1L, BCL2L1
GO:0071704	0.0478811941646057	0.582320444290858	1.44006895781123	27.7863846268434	36	1622	organic substance metabolic process	PAK4, STAMBP, RRH, GRPEL2, ASB7, CCBE1, ADRBK1, DPP6, EEF2KMT, PDXDC1, WSB1, GFER, UBQLN1, HSPE1, MTX1, ATP1B2, ROR1, PLAU, PSENEN, NLN, RAB40C, PTPRJ, PXN, RAB6A, KLHL12, UBE2O, SRMS, TGM3, OTUB2, DYNC2H1, ATAD1, CRADD, TBRG4, PPT2, KIAA0141, CDC25B
